"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","links/24","links/25","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/links/10","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1364807924711759872",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","Masters","Not opinionated it’s following narrative or changing the narrative to suit their masters .now  feeling the pinch 🤏","2021-02-25T05:22:00.000Z","https://twitter.com/Addapa/status/1364807924711759872","https://pbs.twimg.com/profile_images/1680782344419176448/0zjIdJG_.jpg","we don’t see things as they are we see them as we are /Tweets,RTs and Likes are personal/unapologetic Hindu and Shiv bhakt","2010-08-10T19:52:00.000Z",,"120","470","10557","9825","https://twitter.com//Addapa","Nagesh Addapa","@Addapa","false",,,"false"
,,"1042651433357717504","https://pbs.twimg.com/media/Dng9JonXsAEnrgD.jpg",,,,"false","false","0","http://www.ieltsreview.com","https://goo.gl/maps/2dqLz8ghKHw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Course Tuition Fees
3 Year Under-graduate Program Total $68,250
2 Year Post Graduate Program Total $45,500
Contact: 9100670999 or send your CV to overseas.ieltsreview@gmail.com
ieltsreview.com
goo.gl/maps/2dqLz8ghKHw","2018-09-20T05:47:00.000Z","https://twitter.com/IELTSReview/status/1042651433357717504","https://pbs.twimg.com/profile_images/1067115124442324992/ey-b037J.jpg","IELTS Review specializes in overall Overseas Education and Immigration Services including the #Training for competitive exams such as #IELTS #PTE #GRE #SAT","2014-11-06T08:41:00.000Z","Hyderabad, India","137","78","12","5918","https://twitter.com//IELTSReview","IELTS Review Online","@IELTSReview","false","ieltsreview.com",,"false"
,,"1034426193347371010","https://pbs.twimg.com/media/DlsFIWgXgAAXby3.jpg",,,,"false","false","0","https://twitter.com/search?q=%23Fewseatsavailable","https://twitter.com/search?q=%23TrainingandHiring","https://twitter.com/search?q=%23VlsiAnalog","http://www.ferventz.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","#Fewseatsavailable
@Ferventzsemiconductor interested people contact us 8494912311

#TrainingandHiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#VlsiAnalog career with us...

ferventz.com

Id : admin@ferventz.com","2018-08-28T13:03:00.000Z","https://twitter.com/Jeevith21675551/status/1034426193347371010","https://pbs.twimg.com/profile_images/1031474600113098752/g40t2AdO.jpg","#Training and Hiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#VlsiAnalogcareer with us.","2018-07-30T07:04:00.000Z","Gachibowli, Hyderabad","21","51","13","62","https://twitter.com//Jeevith21675551","FERVENTZ SEMIICONDUCTOR..","@Jeevith21675551","false","ferventz.com",,"false"
,,"1031775994510594049","https://pbs.twimg.com/media/DlGayiTVsAEFivO.jpg",,,,"false","false","0","https://twitter.com/search?q=%23Training","https://twitter.com/search?q=%23Vlsi","https://twitter.com/search?q=%23one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","#Training and Hiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#Vlsi career with us.

#one day to go.. 
Training starts from tomorrow..","2018-08-21T05:32:00.000Z","https://twitter.com/Jeevith21675551/status/1031775994510594049","https://pbs.twimg.com/profile_images/1031474600113098752/g40t2AdO.jpg","#Training and Hiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#VlsiAnalogcareer with us.","2018-07-30T07:04:00.000Z","Gachibowli, Hyderabad","21","51","13","62","https://twitter.com//Jeevith21675551","FERVENTZ SEMIICONDUCTOR..","@Jeevith21675551","false","ferventz.com",,"false"
,,"1018393640928833537",,,,,"false","false","0","https://twitter.com/search?q=%23AskKTR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","Post Graduate","#AskKTR
Sir superspeciality Postgraduate doctor stipend hike is pending. It is probably lowest in the country here in Telangana kindly look into it!!","2018-07-15T07:15:00.000Z","https://twitter.com/muzamilkidney/status/1018393640928833537","https://pbs.twimg.com/profile_images/1651959266230824960/9IubNvHk.jpg","Nephrology | Transplantation | Dialysis |GMC Srinagar | Khyber Medical Institute Srinagar •••Past JNMC-AMU | SKIMS Srinagar | GMCH Hyderabad | ❤️mf🌲","2014-12-02T14:47:00.000Z","Srinagar, Jammu & Kashmir","480","1276","8924","5827","https://twitter.com//muzamilkidney","Muzamil L Banday","@muzamilkidney","false","researchgate.net/profile/Muz…",,"false"
,,"996330420315680768",,,,,"false","false","0","https://www.telegraphindia.com/states/west-bengal/whiff-of-job-hope-in-post-graduate-mission-for-poll-day-230591#.WvqwmR45UdA.twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Whiff of job hope in post-graduate mission for poll day telegraphindia.com/states/we…","2018-05-15T10:04:00.000Z","https://twitter.com/AcerbicallyUrs/status/996330420315680768","https://pbs.twimg.com/profile_images/1229706745703890944/I9jlwEXk.jpg","Hyderabad for 99.9999% of life;
An insufferable know-it-all 😄😄😄; Love anything to do with words and language. Instagram.com/Shores_Coffeel…","2012-07-28T03:32:00.000Z","HYDERABAD, (Bhagya-Nagaram)","444","1539","28514","55557","https://twitter.com//AcerbicallyUrs","Nandakishore-డు, N","@AcerbicallyUrs","false","facebook.com/AcerbicallyUrs",,"false"
,,"1034259421390458881","https://pbs.twimg.com/media/DlptcczU0AEh7TD.jpg",,,,"false","false","0","https://twitter.com/search?q=%23Fewseatsavailable","https://twitter.com/search?q=%23TrainingandHiring","https://twitter.com/search?q=%23VlsiAnalog","http://www.ferventz.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","#Fewseatsavailable
@Ferventzsemiconductor interested people contact us 8494912311

#TrainingandHiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#VlsiAnalog career with us...

ferventz.com

Id : admin@ferventz.com","2018-08-28T02:00:00.000Z","https://twitter.com/Jeevith21675551/status/1034259421390458881","https://pbs.twimg.com/profile_images/1031474600113098752/g40t2AdO.jpg","#Training and Hiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#VlsiAnalogcareer with us.","2018-07-30T07:04:00.000Z","Gachibowli, Hyderabad","21","51","13","62","https://twitter.com//Jeevith21675551","FERVENTZ SEMIICONDUCTOR..","@Jeevith21675551","false","ferventz.com",,"false"
,,"1473783310237134848","https://pbs.twimg.com/media/FHPuGgKUUAAMMtJ.jpg","https://pbs.twimg.com/media/FHPuGgIVEAAbc5C.jpg",,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Our directive principles give compulsory free education for children upto the age of 14 years. It should be both in letter and spirit.   Felt very sorry on seeing the condition of Primary School, Cha Cha Nehru Nagar where there is a shortage both of teachers and infrastructure.","2021-12-22T22:31:00.000Z","https://twitter.com/connect2anees/status/1473783310237134848","https://pbs.twimg.com/profile_images/1082955042225676290/GrI_ac7_.jpg",,"2015-10-23T13:27:00.000Z","Hyderabad, India","6","25","0","5","https://twitter.com//connect2anees","Anees Ahmed","@connect2anees","false","barakahfinserve.com",,"false"
,,"1372221131269234689","https://pbs.twimg.com/media/EwsB5PWUYAABU_0.jpg",,,,"true","false","213","https://twitter.com/search?q=%23DigitalDiplomacy",,,,,,,,,,,,,,,,,,,,,,,,,,"","Syed Akbaruddin","https://pbs.twimg.com/media/EwsB5PWUYAABU_0.jpg",,,"https://twitter.com/AlexWEllis","https://twitter.com/BorisJohnson","https://twitter.com/narendramodi",,,,,,,,,"Everything is fair game...

From Cricket to Climate Change
From Global Britain to Vocal 4 Local

UK Envoy @AlexWEllis is engaging across India, building on India-UK commonalities as preparation for PM @BorisJohnson first post-Brexit Summit with PM @narendramodi in April.","2021-03-17T14:26:00.000Z","https://twitter.com/AkbaruddinIndia/status/1372192600887750657","@AkbaruddinIndia","2","3","11","Masters","Great to meet one of the Indian masters of #DigitalDiplomacy","2021-03-17T16:19:00.000Z","https://twitter.com/AlexWEllis/status/1372221131269234689","https://pbs.twimg.com/profile_images/1359915654430687232/k_-bitzd.jpg","British High Commissioner to India 🇬🇧🇮🇳","2012-01-03T22:25:00.000Z","India","68707","810","1785","6776","https://twitter.com//AlexWEllis","Alex Ellis","@AlexWEllis","false",,,"true"
,,"1031471005372301314","https://pbs.twimg.com/media/DlCFZh-XoAATHwl.jpg",,,,"false","false","1","https://twitter.com/search?q=%23Training","https://twitter.com/search?q=%23Vlsi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","#Training and Hiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#Vlsi career with us.","2018-08-20T09:20:00.000Z","https://twitter.com/Jeevith21675551/status/1031471005372301314","https://pbs.twimg.com/profile_images/1031474600113098752/g40t2AdO.jpg","#Training and Hiring Program for Diploma & Engineering Graduates/Post Graduates

Great Chance to Kick start your 
#VlsiAnalogcareer with us.","2018-07-30T07:04:00.000Z","Gachibowli, Hyderabad","21","51","13","62","https://twitter.com//Jeevith21675551","FERVENTZ SEMIICONDUCTOR..","@Jeevith21675551","false","ferventz.com",,"false"
,,"1370853883241590787",,,,,"false","false","0","https://twitter.com/search?q=%23JusticeForKamaraj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","Masters","#JusticeForKamaraj I support Kamaraj because. I know what he does, because I am an assistant restaurant manager from QSR or from hospitality industry who have done masters in hospitality. I know the pain of an employee who is working for 12 hours. I know what he deserves.","2021-03-13T21:46:00.000Z","https://twitter.com/Sandeep52051793/status/1370853883241590787","https://pbs.twimg.com/profile_images/1323597818058043392/IXp4_3RE.jpg","do what ever you want but be in the limits","2020-05-06T12:35:00.000Z",,"5","9","16","22","https://twitter.com//Sandeep52051793","Sandeep","@Sandeep52051793","false",,,"false"
,,"1371396050561331202",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","If we are expecting Bollywood celebrities to take a stand then sorry culprit here is from peaceful community and they have to answers to their masters. So no comments from dog lovers, animal activists.","2021-03-15T09:41:00.000Z","https://twitter.com/gogonegoing/status/1371396050561331202","https://pbs.twimg.com/profile_images/1362949985860419584/Zq2RE4Qr.jpg","Worried about India and it’s culture","2009-11-16T17:55:00.000Z","India","13","90","12339","2921","https://twitter.com//gogonegoing","jai shivaji","@gogonegoing","false",,,"false"
,,"1000426555619790848",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","sir this is good move and also provide for divanga jobs in our country   plenty of graduate and postgraduate divangs there and no jobs sir ... in our private companys not provide jobs such divangs sir..  sir please sir please take right step and provide jobs for divangs sir..","2018-05-26T17:20:00.000Z","https://twitter.com/msgoud555/status/1000426555619790848","https://abs.twimg.com/sticky/default_profile_images/default_profile.png",,"2014-01-13T15:02:00.000Z",,"1","19","0","8","https://twitter.com//msgoud555","M S GOUD","@msgoud555","false",,,"false"
,,"1026368009365942278","https://pbs.twimg.com/media/Dj5kQ0tWsAAwMrC.jpg",,,,"false","false","0","https://twitter.com/hydcitypolice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","Post Graduate","@hydcitypolice Me and my fellow Medicos have been recieving calls regarding Postgraduate medical seats abroad, through this number. I do not remember giving my number to the so called ""Global Medico Services"". Kindly look into the matter. Below is the phone number.","2018-08-06T07:22:00.000Z","https://twitter.com/vcube2300/status/1026368009365942278","https://pbs.twimg.com/profile_images/1018202390011568128/fgcsWniL.jpg","I believe there is a solution for everything, what lacks is the will to drive the solution forward to make a change happen!!","2015-06-29T11:34:00.000Z",,"112","430","141","455","https://twitter.com//vcube2300","Vinayaka Puppala","@vcube2300","false","m.facebook.com/AVcubeCreatio…",,"false"
,,"1369076372501536769",,,,,"false","false","14","https://twitter.com/TheOfficialSBI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","phd","1931, my GrandMother(TamilAyer) was 8ys kid married to 18ys man of Dharmapuri(near Jagtyal) and widowed in 1944 with 5ys kid(my father) chooses to be cook for Rs12PM salary; discharged family debt Rs1500; brought up her child to MA(Eco), PhD; 1965 PO @TheOfficialSBI Gr8 Woman!","2021-03-09T00:03:00.000Z","https://twitter.com/kaypipee/status/1369076372501536769","https://pbs.twimg.com/profile_images/1712267007641694208/eobAloAe.jpg","इदम ब्रह्मम, इदम क्षात्रम 
इमें लोकः इमें देव:
इमानि भूतानि
इदम सर्वम, यद आयम आत्म
बृहदारण्यकोपनिषत, महाऋषि यज्ञवल्क!
RT isn't Endorsement!","2009-09-08T15:50:00.000Z","HYDERABAD","701","722","1718","17931","https://twitter.com//kaypipee","🇮🇳KISHAN PRASAD पालेपु किषन प्रसाद పాలెపు కిషన్","@kaypipee","false","mcaf.ee/o8ulm0?kaypipee",,"false"
"https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg","RAKESH K REDDY","947862218342887424",,,,,"false","false","0","https://twitter.com/search?q=%23newyear","https://www.instagram.com/p/BdabsPhhMKilNJwYepRed5HNp6vCa6WhpBCXWU0/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","#newyear @ Aurora's Post Graduate College - Moosarambagh instagram.com/p/BdabsPhhMKil…","2018-01-01T16:08:00.000Z","https://twitter.com/RAKESHKREDDY14/status/947862218342887424","https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg",,"2013-01-25T16:09:00.000Z","Hyderabad, India","37","109","65","85","https://twitter.com//RAKESHKREDDY14","RAKESH K REDDY","@RAKESHKREDDY14","false",,"@RAKESHKREDDY14","false"
"https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg","RAKESH K REDDY","947526232752627712",,,,,"false","false","0","https://www.instagram.com/p/BdYC5echTkalF_L1wWYn4gGDMJNx1DTjgH2sQI0/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Just posted a photo @ Aurora's Post Graduate College - Moosarambagh instagram.com/p/BdYC5echTkal…","2017-12-31T17:53:00.000Z","https://twitter.com/RAKESHKREDDY14/status/947526232752627712","https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg",,"2013-01-25T16:09:00.000Z","Hyderabad, India","37","109","65","85","https://twitter.com//RAKESHKREDDY14","RAKESH K REDDY","@RAKESHKREDDY14","false",,"@RAKESHKREDDY14","false"
,,"969459306666930178",,,,,"false","false","0","https://twitter.com/telangana_cmo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","@telangana_cmo His Excellency i am a Citizen of Telangana i seek an RS member to make Telangana shine on the Globe.
I am post Graduate in Management 
Regards
Vinay kuragayala
9848160385","2018-03-02T06:28:00.000Z","https://twitter.com/Vinaykk1/status/969459306666930178","https://pbs.twimg.com/profile_images/1299644071011524608/qJpUE8RW.jpg","Hi
i am gas dealer from sangareddy, but i changed my profile to be own boss, i am into Realty sector which is very lucrative","2013-02-25T10:35:00.000Z","hyderbad","82","367","32","688","https://twitter.com//Vinaykk1","Vinay","@Vinaykk1","false","vininfraa.com",,"false"
"https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg","RAKESH K REDDY","934073478013059072",,,,,"false","false","0","https://www.instagram.com/p/Bb4dS8LnL9te_GLUiih6xRc418KBUEDfHzyUlM0/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Just posted a photo @ Aurora's Post Graduate College - Moosarambagh instagram.com/p/Bb4dS8LnL9te…","2017-11-24T14:57:00.000Z","https://twitter.com/RAKESHKREDDY14/status/934073478013059072","https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg",,"2013-01-25T16:09:00.000Z","Hyderabad, India","37","109","65","85","https://twitter.com//RAKESHKREDDY14","RAKESH K REDDY","@RAKESHKREDDY14","false",,"@RAKESHKREDDY14","false"
"https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg","RAKESH K REDDY","928983672182661120",,,,,"false","false","0","https://www.instagram.com/p/BbUSt-zn5RrugtyWgP60gXPN7keEyXbSoKJNas0/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Just posted a photo @ Aurora's Post Graduate College - Moosarambagh instagram.com/p/BbUSt-zn5Rru…","2017-11-10T13:52:00.000Z","https://twitter.com/RAKESHKREDDY14/status/928983672182661120","https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg",,"2013-01-25T16:09:00.000Z","Hyderabad, India","37","109","65","85","https://twitter.com//RAKESHKREDDY14","RAKESH K REDDY","@RAKESHKREDDY14","false",,"@RAKESHKREDDY14","false"
"https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg","RAKESH K REDDY","926789585413304321",,,,,"false","false","0","https://twitter.com/search?q=%23happybirthday","https://www.instagram.com/p/BbEs9idHJ9HNi4TrheczytmUK3cAYQxQ76ELps0/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","#happybirthday akulreddy @ Aurora's Post Graduate College -… instagram.com/p/BbEs9idHJ9HN…","2017-11-04T12:33:00.000Z","https://twitter.com/RAKESHKREDDY14/status/926789585413304321","https://pbs.twimg.com/profile_images/1491777948260593666/TdXbXkf0.jpg",,"2013-01-25T16:09:00.000Z","Hyderabad, India","37","109","65","85","https://twitter.com//RAKESHKREDDY14","RAKESH K REDDY","@RAKESHKREDDY14","false",,"@RAKESHKREDDY14","false"
