"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1475867756188692484","https://pbs.twimg.com/media/FHtV5KBVcAgnMkv.jpg",,,,"false","false","0","https://twitter.com/GuwahatiPol","https://twitter.com/GhtyTrafficPol",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","@GuwahatiPol @GhtyTrafficPol 
This car was parked in front of little flower school hatigaon.. and was blocking the road","2021-12-28T16:34:00.000Z","https://twitter.com/RonBandidos/status/1475867756188692484","https://pbs.twimg.com/profile_images/1554779823033069575/J73JlwSk.jpg","General Manager @brightsideNGO","2012-07-29T09:14:00.000Z","Guwahati","16","67","31","100","https://twitter.com//RonBandidos","Ron Hazarika","@RonBandidos","false","brightsideindia.org",,"false"
,,"1476810545453944834",,,,,"false","false","31","https://twitter.com/search?q=%23COVID19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","4","School","Urged the DCs to gather information from School Inspectors from their respective districts about the total number of eligible students to be administered the 1st dose of vaccine against #COVID19 beforehand and to make necessary arrangements for smooth running of the campaign. 2/3","2021-12-31T07:00:00.000Z","https://twitter.com/keshab_mahanta/status/1476810545453944834","https://pbs.twimg.com/profile_images/1702226703433830400/mtto6TFe.jpg","Minister Health & Family Welfare, Information Technology, Science and Technology . Government of Assam","2015-09-16T11:22:00.000Z","Kaliabor","99024","169","253","5022","https://twitter.com//keshab_mahanta","Keshab Mahanta","@keshab_mahanta","false","keshabmahanta.com/",,"false"
,,"1476810127315386370","https://pbs.twimg.com/media/FH6u99aUcAE2QP2.jpg","https://pbs.twimg.com/media/FH6u-SFVIAM9jsA.jpg","https://pbs.twimg.com/media/FH6u-uDVcAEDdaJ.jpg","https://pbs.twimg.com/media/FH6u--jVUAga5z8.jpg","false","false","105","https://twitter.com/himantabiswa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","10","School","Discussed in detail with all DCs, ADCs (Health & Education), school inspectors, Joint Director DHS, in a VC at 9:30 am today, regarding the vaccine campaign in the educational institutions for the students and teenagers of 15 to 18 years of age from January 3. 1/3
@himantabiswa","2021-12-31T06:59:00.000Z","https://twitter.com/keshab_mahanta/status/1476810127315386370","https://pbs.twimg.com/profile_images/1702226703433830400/mtto6TFe.jpg","Minister Health & Family Welfare, Information Technology, Science and Technology . Government of Assam","2015-09-16T11:22:00.000Z","Kaliabor","99024","169","253","5022","https://twitter.com//keshab_mahanta","Keshab Mahanta","@keshab_mahanta","false","keshabmahanta.com/",,"false"
,,"1476100117589479424",,,,,"true","false","1",,,,,,,,,,,,,,"","Manoranjan Pegu",,,,,,,,,,,"This is the ‘norm’ now. Remember who emboldens them. No other religion is safe.","2021-12-29T07:38:00.000Z","https://twitter.com/manoranjanpegu/status/1476095306139799552","@manoranjanpegu","0","0","0","School","The venomous obsession to keep minorities (caste/religion) under the toes has spread in this country faster than Covid-19. I wonder if there's any way back considering the socialization has already begun at schools as well.","2021-12-29T07:57:00.000Z","https://twitter.com/daoriya_botor/status/1476100117589479424","https://pbs.twimg.com/profile_images/1728342655946612736/jvQ1r6ST.jpg","In love with red: the colour, the club, the idea 🔴","2011-07-20T13:36:00.000Z","অসম","349","1064","50683","8886","https://twitter.com//daoriya_botor","aashirwad","@daoriya_botor","false",,,"false"
,,"1476848154754498562",,,,,"false","false","1","http://R.K.Memorial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","School","M honoured to get the responsibility to give the vaccination in the school
Regards
Chairman
R.K.Memorial trust","2021-12-31T09:30:00.000Z","https://twitter.com/GokulBaishya/status/1476848154754498562","https://pbs.twimg.com/profile_images/1528574467810570240/k5voymkG.jpg","Social activist, business man, entrepreneur","2011-06-27T09:32:00.000Z","Guwahati, India","47","548","4262","408","https://twitter.com//GokulBaishya","GOKUL BAISHYA","@GokulBaishya","false",,,"false"
,,"1476238000606498818","https://pbs.twimg.com/media/FHymm3zVUAIDDhT.jpg",,,,"true","false","0",,,,,,,,,,,,,,"","Himanta Biswa Sarma",,,,,"https://twitter.com/ParmarthNiketan","https://twitter.com/PujyaSwamiji",,,,,"Honoured to be a part of the divine Ma Ganga Arti at ⁦@ParmarthNiketan⁩ Rishikesh. Also feeling privileged to have the blessings of ⁦@PujyaSwamiji⁩ His Holiness Chidanand Saraswatiji","2021-12-29T17:00:00.000Z","https://twitter.com/himantabiswa/status/1476236795033493506","@himantabiswa","0","0","0","School","Gurukul grammar Senior secondary school block complete footpath and Road of N.E Gita Nagar Area...plz take necessary action Sir... they are very arrogant and law violator... build multi stotage building in hills.. which is very dangerous for children and students","2021-12-29T17:05:00.000Z","https://twitter.com/digantachoudh12/status/1476238000606498818","https://pbs.twimg.com/profile_images/1541745579893501953/EdHVvheL.jpg","BJP V.P of Dispur Mandal obc,
V.P of Brihottor Gita Nagar Mathgharia Samannai Samity.
G. S NGO & Gharmara Satra, Adarani path cabine chowk pani jogan Samity,","2016-06-26T10:55:00.000Z","Guwahati","24","149","1057","841","https://twitter.com//digantachoudh12","diganta choudhury.","@digantachoudh12","false",,,"true"
,,"1476484006577250305",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","High school DxD","2021-12-30T09:23:00.000Z","https://twitter.com/bishwa_design/status/1476484006577250305","https://pbs.twimg.com/profile_images/1616465053032804353/W9jv0MBY.jpg","—
Bishwa Design Co.® | Brand Design & Illustration.","2020-03-23T08:53:00.000Z","India","530","159","8306","2458","https://twitter.com//bishwa_design","Bishwa Mandal","@bishwa_design","false","znap.link/bishwamandal",,"false"
,,"1475772274523336704",,,,,"false","false","2","https://twitter.com/search?q=%23edutwitter","https://twitter.com/search?q=%23Education","https://open.spotify.com/episode/5qLTiqj4Sp21DA72hq7sjI?si=6H-0DSEIQiq1OQ9Kz9dKQA",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","What is the role of a student? 
Is he a mere receiver? Or can he be more? We talk about importance of extracurriculars, corporal punishment,contrast between school and college & why do students tend to remain sidelined in this system?#edutwitter
#Education
open.spotify.com/episode/5qL…","2021-12-28T10:15:00.000Z","https://twitter.com/gavish_raptor/status/1475772274523336704","https://pbs.twimg.com/profile_images/1449735736710758406/l78DPpSU.jpg","I have a Podcast besides College check it out- open.spotify.com/show/06W4eQ…","2021-10-17T13:51:00.000Z","Hindu College,Delhi University","47","38","827","320","https://twitter.com//gavish_raptor","Gavish Raptor","@gavish_raptor","false","instagram.com/gavish_raptor/",,"false"
,,"1475761025404129281","https://pbs.twimg.com/media/FHr00fkVEAcGKc3.jpg","https://pbs.twimg.com/media/FHr00t_VgAIfMYe.jpg","https://pbs.twimg.com/media/FHr009JVIAA9On3.jpg","https://pbs.twimg.com/media/FHr01NrVkAI5nN1.jpg","false","false","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","2","5","School","Happy to interact with LP School students. Encouraged them for regular study in a disciplined way.","2021-12-28T09:30:00.000Z","https://twitter.com/DrNumal/status/1475761025404129281","https://pbs.twimg.com/profile_images/1729778515845779456/n3GD0URI.jpg","Deputy Speaker of Assam Legislative Assembly","2016-10-06T17:35:00.000Z","Guwahati","8622","132","49711","3173","https://twitter.com//DrNumal","Dr Numal Momin MD.","@DrNumal","false","en.wikipedia.org/wiki/Numal_…",,"false"
,,"1475338615869767682","https://pbs.twimg.com/media/FHl0pdyVgAApN8P.jpg",,,,"false","false","14","https://www.instagram.com/p/CX9JIpJvKb4/?utm_medium=copy_link","https://twitter.com/thetruthin",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","School","What happened in Modern English School is just what happened in the same institution years back.

Misbehaviour, ill-treatment to not just students, but others as well. Many are opening up against the ‘infamous’ Principal.

Read our full story: instagram.com/p/CX9JIpJvKb4/… @thetruthin","2021-12-27T05:31:00.000Z","https://twitter.com/aboyobbhuyan/status/1475338615869767682","https://pbs.twimg.com/profile_images/1689548168411971584/v-eADJqQ.jpg","Building @thetruthin. Observing, realising and learning. I am biased… towards the truth. NOT A JOURNALIST!","2011-09-20T11:31:00.000Z","Guwahati, India","17903","131","3135","37766","https://twitter.com//aboyobbhuyan","aboyob bhuyan","@aboyobbhuyan","true","piped.video/channel/UCQOPyYE…",,"true"
,,"1471971298838384643",,,,,"false","false","0","https://twitter.com/ranojpeguassam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","@ranojpeguassam
Sir please check this matter for Government employees of College and University faculties. 
How a regular PhD candidate can get an experience certificate from Different college of Different state or Same,at the same duration of their research work?","2021-12-17T22:31:00.000Z","https://twitter.com/namratata/status/1471971298838384643","https://pbs.twimg.com/profile_images/1576578149554343944/trYQ3r3h.jpg","I love❤ to do help people . I love only 
#Humanity 
#biotechnologist🔬","2010-10-30T16:05:00.000Z","India","224","762","4672","984","https://twitter.com//namratata","N. k","@namratata","false",,,"false"
,,"1475057187667939328",,,,,"false","false","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","3","School","A girl from Guwahati’s Modern English School died by suicide. Several allegations levelled against the Principal of the school.

👉🏼 Suicide note of the girl alleged hidden by the School;

👉🏼 Boy who alleged had ‘affair’ with the girl is a relative to the Principal; (1/2)","2021-12-26T10:53:00.000Z","https://twitter.com/aboyobbhuyan/status/1475057187667939328","https://pbs.twimg.com/profile_images/1689548168411971584/v-eADJqQ.jpg","Building @thetruthin. Observing, realising and learning. I am biased… towards the truth. NOT A JOURNALIST!","2011-09-20T11:31:00.000Z","Guwahati, India","17903","131","3135","37766","https://twitter.com//aboyobbhuyan","aboyob bhuyan","@aboyobbhuyan","true","piped.video/channel/UCQOPyYE…",,"true"
,,"1438847509573431303","https://pbs.twimg.com/media/E_fQLyZVEAIGWsq.jpg",,,,"false","false","11","https://twitter.com/search?q=%23admissions2021","https://twitter.com/search?q=%23undergraduate","https://twitter.com/search?q=%23postgraduate","https://twitter.com/search?q=%23assam","https://twitter.com/search?q=%23University","https://twitter.com/search?q=%23Nagaon","https://twitter.com/search?q=%23Guwahati",,,,,,,,,,,,,,,,,,,,,,,"0","0","2","Post Graduate","ADMISSION OPEN for 2021-22 for various UG & PG Programmes at Mahapurusha Srimanta Sankaradeva Viswavidyalaya (MSSV). 

#admissions2021 #undergraduate #postgraduate #assam #University #Nagaon #Guwahati","2021-09-17T12:49:00.000Z","https://twitter.com/Mssv_official/status/1438847509573431303","https://pbs.twimg.com/profile_images/1336498058205437952/P5xm_Oly.jpg","Official Twitter Account of Mahapurusha Srimanta Sankaradeva Viswavidyalaya (MSSV). Estd. under Assam Act 2013 & recognized under section 2(f) of UGC Act, 1956.","2020-12-09T02:26:00.000Z","Nagaon/Guwahati/Jorhat/Dhubri","293","839","600","359","https://twitter.com//Mssv_official","Mahapurusha Srimanta Sankaradeva Viswavidyalaya","@Mssv_official","false","mssv.ac.in/",,"false"
,,"1433027138857234434","https://pbs.twimg.com/media/E-MiffWWEAMcKDY.jpg",,,,"false","false","29","https://twitter.com/search?q=%23Assam","https://twitter.com/search?q=%23Guwahati","https://twitter.com/search?q=%23Covid19","https://twitter.com/search?q=%23Students","https://twitter.com/search?q=%23Education","https://twitter.com/search?q=%23ASDMA",,,,,,,,,,,,,,,,,,,,,,,,"1","0","6","Post Graduate","Attention! 

Physical classes for the post graduate, graduate and higher secondary final year shall be allowed for students having at least single dose vaccine.

#Assam #Guwahati #Covid19 #Students #Education #ASDMA","2021-09-01T11:21:00.000Z","https://twitter.com/sdma_assam/status/1433027138857234434","https://pbs.twimg.com/profile_images/1559356311128530945/-AG_PlDp.jpg","The Assam State Disaster Management Authority was notified in the year 2007 with the adoption of the Disaster Management Act in the year 2006.","2020-04-16T06:33:00.000Z","Guwahati, India","12522","91","250","1925","https://twitter.com//sdma_assam","Assam State Disaster Management Authority","@sdma_assam","false","asdma.gov.in",,"false"
,,"1462311147630055427",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","2 But , most of old luminaries were vernacular educated but did MA in English ,too ! I once said about some great Head masters ! They steered in the right direction the students . Now , everything has decayed ! Politicking by many teachers , gossiping , lack of sincerity have 3","2021-11-21T06:45:00.000Z","https://twitter.com/BhagawatiKr/status/1462311147630055427","https://pbs.twimg.com/profile_images/1717133816199032832/bhCu0Wss.jpg","Love reading , admire art & photography , dislike superstitions , adore Spinoza ! and now jot occasionally random ideas ! ex bureaucrat !","2018-03-24T15:43:00.000Z","Guwahati, India","15251","3466","45670","35816","https://twitter.com//BhagawatiKr","P K Bhagawati","@BhagawatiKr","false",,,"false"
,,"1475135278801063944",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","Wtf. I have every right as a CITIZEN to ask. As a citizen I ve right to question the illegalities . Meanwhile u continue sitting  on the lap of your masters. Dogs look good in the masters` lap or feet.","2021-12-26T16:03:00.000Z","https://twitter.com/HKJAhmed/status/1475135278801063944","https://pbs.twimg.com/profile_images/1640115777738268672/tYKyF43i.jpg","Lawyer , Gauhati High Court.
-LIKES, RTs not endorsements.-","2014-03-15T14:59:00.000Z","Guwahati","522","911","13568","4779","https://twitter.com//HKJAhmed","قطب‎","@HKJAhmed","false",,,"false"
,,"1466692743602708483",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","At kharagpur, anyone doing masters was called Buddha in our time.","2021-12-03T08:56:00.000Z","https://twitter.com/harpal28/status/1466692743602708483","https://pbs.twimg.com/profile_images/1651521022406070272/X9tNgaox.jpg","architect/tea planter","2009-04-15T09:42:00.000Z","Assam, India","877","785","4921","30323","https://twitter.com//harpal28","harpal singh","@harpal28","true",,,"true"
,,"1444000253649117185","https://pbs.twimg.com/media/FAn0dehVkAI3kJ6.jpg",,,,"true","false","0",,,,,,,,,,,,,,"","Ranoj Pegu","https://pbs.twimg.com/media/FAn0dehVkAI3kJ6.jpg",,,,,,,,,,"The TET qualified candidates who passed B.Ed from NCTE recognised institutions during 2021 after passing TET are now allowed to apply for the recruitment of Post Graduate Teachers.

Follow the notification for details.","2021-10-01T15:00:00.000Z","https://twitter.com/ranojpeguassam/status/1443954068326547457","@ranojpeguassam","0","1","0","Masters","The govt. changes recruitment rules at will. Masters and B.Ed were mandatory for appearing for PGT TET. Many B.Ed 2nd year students appeared providing fake marks. Others chose to be honest. Now, the illegal ones, who passed the exam are allowed to sit in the recruitment process.","2021-10-01T18:04:00.000Z","https://twitter.com/NibedanPathak/status/1444000253649117185","https://pbs.twimg.com/profile_images/1708739459578302464/H-0bQp2p.jpg","➡️Teacher/ Educator, Lifelong learner, Introvert, Caffeine dependent, Foodie.
➡️Pursuing Doctoral Studies.","2011-12-29T17:50:00.000Z","Mangaldoi, India","326","367","10809","4147","https://twitter.com//NibedanPathak","নিবেদন","@NibedanPathak","false","instagram.com/nibedan.pathak",,"true"
,,"1465765608360800258","https://pbs.twimg.com/media/FFaiLthVQAg3Fwz.jpg",,,,"true","false","0",,,,,,,,,,,,,,"","Dr. Ajayita","https://pbs.twimg.com/media/FFaiLthVQAg3Fwz.jpg",,,,,,,,,,"🤦‍♀️🤦‍♀️🤦‍♀️","2021-11-30T04:23:00.000Z","https://twitter.com/DoctorAjayita/status/1465537053282635781","@DoctorAjayita","0","0","0","Masters","Problems..Products..Promote the 3 Pillars of Marketing. This is Grade A Business Strategy. Who said u have to have a masters in marketing from some top B schools…this VC detailing fails all theories. It’s the brain which works wonders not those lectures.","2021-11-30T19:32:00.000Z","https://twitter.com/Kaustub60117426/status/1465765608360800258","https://pbs.twimg.com/profile_images/1515346915160096769/C1LZ2MoY.jpg","SILVER DADDY","2019-12-29T07:06:00.000Z","Assam, India","112","399","2179","2207","https://twitter.com//Kaustub60117426","Kaustubh","@Kaustub60117426","false",,,"true"
,,"1444002251408764933",,,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","2","Masters","The govt. changes recruitment rules at will. Masters and B.Ed were mandatory for appearing for PGT TET. Many B.Ed 2nd year students appeared providing fake marks. Others chose to be honest. Now, the illegal ones, who passed the exam are allowed to sit in the recruitment process.","2021-10-01T18:12:00.000Z","https://twitter.com/NibedanPathak/status/1444002251408764933","https://pbs.twimg.com/profile_images/1708739459578302464/H-0bQp2p.jpg","➡️Teacher/ Educator, Lifelong learner, Introvert, Caffeine dependent, Foodie.
➡️Pursuing Doctoral Studies.","2011-12-29T17:50:00.000Z","Mangaldoi, India","326","367","10809","4147","https://twitter.com//NibedanPathak","নিবেদন","@NibedanPathak","false","instagram.com/nibedan.pathak",,"false"
,,"1425388303319113732",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","So, these so called f@rm€rs don't know that their political masters don't want to discuss their issues in the parliament even gov't wants discussion. Instead they're busy with spyware software. 
Question is why.","2021-08-11T09:27:00.000Z","https://twitter.com/Supriyochakra/status/1425388303319113732","https://pbs.twimg.com/profile_images/1690791950998515712/ElJOVCR-.jpg","Self employed.","2020-08-11T11:02:00.000Z","Guwahati","162","1690","152291","10022","https://twitter.com//Supriyochakra","Supriyo Chakraborty 🇮🇳","@Supriyochakra","false",,,"false"
,,"1467511414549999616",,,,,"false","false","0","https://twitter.com/himantabiswa","https://twitter.com/narendramodi",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","phd","@himantabiswa @narendramodi Sir,You alongwith Central Government stressing Medical College 4 every district, most appreciable policy.But research in d stream is minimum. It should be made mandatory a Phd for teachers promotion  like other streams.","2021-12-05T15:09:00.000Z","https://twitter.com/PKBhatta/status/1467511414549999616","https://pbs.twimg.com/profile_images/426243939553644544/CA2npC6J.jpeg","Sitting idle","2013-12-16T07:32:00.000Z","Guwahati","4","92","77","1202","https://twitter.com//PKBhatta","Paban  Bhattacharyya","@PKBhatta","false",,,"false"
,,"1476796565222092802",,,,,"false","false","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","0","College","i don’t trust anyone who did MUN in college","2021-12-31T06:05:00.000Z","https://twitter.com/priyavprabhakar/status/1476796565222092802","https://pbs.twimg.com/profile_images/1694432784415326208/3Nshh1eq.jpg","from the river to the sea 🇵🇸","2013-09-01T13:52:00.000Z","oakland / chennai","11376","1902","95789","24089","https://twitter.com//priyavprabhakar","the dialectic daughter","@priyavprabhakar","false","goodreads.com/user/show/1362…",,"false"
,,"1476090920080531458","https://pbs.twimg.com/media/FHwg3mVVcAM9uRT.jpg",,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","Assam Transport Minister Chandra Mohan Patowary flagged off 9 highly advanced Traffic Interceptor Vehicles (TIV)s at Assam Administrative Staff College today as a part of the Assam governments 'Zero Accident' initiative.

(1/3)","2021-12-29T07:21:00.000Z","https://twitter.com/guwahatitimes6/status/1476090920080531458","https://pbs.twimg.com/profile_images/1554076293653680128/aANICy_P.jpg","We are a Guwahati based registered regional Multilingual news portal. Business Identification Number: 
AA31962/AATFG5712A/07/2019

*ReTweets are not our views*","2010-01-04T09:33:00.000Z","Guwahati, India","733","1174","189","14260","https://twitter.com//guwahatitimes6","Guwahati Times","@guwahatitimes6","false","guwahatitimes.com",,"false"
,,"1476602227968004096","https://pbs.twimg.com/media/FH3x5OkVUCUIfiM.jpg","https://pbs.twimg.com/media/FH3x5OjVUAQDUJv.jpg","https://pbs.twimg.com/media/FH3x5OhVUB4wr-g.jpg","https://pbs.twimg.com/media/FH3x5OiUcAA35gD.jpg","false","false","23","https://twitter.com/nsui","https://twitter.com/Deepjyotidas786","https://twitter.com/NSUIAssam",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","1","0","College","Lovely addressing the students of Rangia College at their annual meeting today. Best wishes  to Sakil Ahmed, President, Kamrup Rural @nsui and @Deepjyotidas786, Vice President @NSUIAssam and I/C Kamrup Rural NSUI.","2021-12-30T17:12:00.000Z","https://twitter.com/dweetydutta/status/1476602227968004096","https://pbs.twimg.com/profile_images/1707780400364523520/cvmiQZ4B.jpg","Dancer | Political Activist | Founder & Trustee, The Anjan Dutta Foundation @anjanduttaINC | National Coordinator, @NSUI | Media Panelist, @INCAssam","2011-03-19T13:33:00.000Z","New Delhi, India","3180","396","2825","2158","https://twitter.com//dweetydutta","Arpita Dutta","@dweetydutta","false",,,"false"
,,"1475521774360178704",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Required more  Veterinary colleges in all over Punjab so animals are treated properly","2021-12-27T17:39:00.000Z","https://twitter.com/rounnok1/status/1475521774360178704","https://pbs.twimg.com/profile_images/1215850117812473856/hmwy08xS.jpg","From Assam Guwahati","2020-01-11T04:16:00.000Z","Guwahati, India","44","905","11867","6362","https://twitter.com//rounnok1","rounnok","@rounnok1","false",,,"false"
,,"1459587396928880644",,,,,"false","false","0","https://twitter.com/SonuSood","https://twitter.com/himantabiswa","https://twitter.com/keshab_mahanta",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","2","Bachelors","My brother is too small to understand what our father is going through. I have not yet received a bachelor's degree to be financially independent. We are in much need and cannot lose our father at any cost. Plz help us sir plz @SonuSood @himantabiswa @keshab_mahanta @CMOfficeAssa","2021-11-13T18:22:00.000Z","https://twitter.com/manashbharadwa3/status/1459587396928880644","https://pbs.twimg.com/profile_images/1379183750282498048/wPGGoiDf.jpg","Student","2017-03-31T17:02:00.000Z","India","13","49","243","26","https://twitter.com//manashbharadwa3","manash bharadwaj","@manashbharadwa3","false",,,"false"
,,"1474746174582132740",,,,,"false","false","0","https://m.facebook.com/story.php?story_fbid=453934369667759&id=100051535999058&sfnsn=wiwspmo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","St Anthony's missionary school, Abhoypur,North Guwahati
m.facebook.com/story.php?sto…","2021-12-25T14:17:00.000Z","https://twitter.com/IshanMature/status/1474746174582132740","https://pbs.twimg.com/profile_images/1667203513754214402/Yc8UBdTF.jpg","I like to offer myself to do something good for humanitarian world in aiegs Google.","2021-02-01T10:12:00.000Z",,"3","23","256","1828","https://twitter.com//IshanMature","Ishan technical Mature","@IshanMature","false",,,"false"
,,"1475338524220035072",,,,,"false","false","0","https://fb.watch/a928o--USa/","https://twitter.com/search?q=%23JEC","https://twitter.com/search?q=%23JECDJ",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Final Day’s Program of Jorhat Engineering College Diamond 💎 Jubilee Celebration Live on Facebook ! Here is the link: fb.watch/a928o--USa/  #JEC #JECDJ","2021-12-27T05:31:00.000Z","https://twitter.com/signor_rk/status/1475338524220035072","https://pbs.twimg.com/profile_images/1602334479661428736/HPcWuNrQ.jpg","Certified PMP, a Construction Management Professional , Supporter of a Green World , Infrequent Social Worker !!!","2010-01-04T14:54:00.000Z","Assam","2881","4996","182526","12333","https://twitter.com//signor_rk","Ranjit Hemam","@signor_rk","true","nitter.net/signor_rk",,"true"
,,"1474564225565552646","https://pbs.twimg.com/media/FHa0WFDVUAAp05N.jpg","https://pbs.twimg.com/media/FHa0WFBVUAUA6CG.jpg",,,"false","false","36","https://twitter.com/TezpurH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","College","Build your own dreams or someone else will hire you to build theirs… 

Happy to deliver a talk at Tezpur Medical College in the CME organised by FMT dept as a Guest Speaker 

@TezpurH","2021-12-25T02:14:00.000Z","https://twitter.com/drraktimtamuli/status/1474564225565552646","https://pbs.twimg.com/profile_images/1616286423396798466/RMURnwcI.jpg","Associate Professor, GMCH::Additional Superintendent of MMCH & Dhirenpara  Hospitals","2010-08-02T16:37:00.000Z","Guwahati, India","1669","99","30681","2118","https://twitter.com//drraktimtamuli","𝔻𝕣. ℝ𝕒𝕜𝕥𝕚𝕞 ℙ 𝕋𝕒𝕞𝕦𝕝𝕚","@drraktimtamuli","false","nationalmedicosorganisation.…",,"false"
,,"1461646608676712451","https://pbs.twimg.com/media/FEfCChfVQAgWqcl.jpg",,,,"true","false","4",,,,,,,,,,,,,,"","NASA Earth","https://pbs.twimg.com/media/FEfCChfVQAgWqcl.jpg",,,,"https://earthobservatory.nasa.gov/images/149086/a-shot-of-smoke-for-delhi",,,,,,"Smoke from crop fires in northern India blanketed Delhi and contributed to soaring levels of air pollution. earthobservatory.nasa.gov/im…","2021-11-18T15:05:00.000Z","https://twitter.com/NASAEarth/status/1461349959114977287","@NASAEarth","0","0","0","phd","Remember how in the move 2012, the Himalayas melt and drowns the nation? That future isn't far and I hope I get my PhD before that.","2021-11-19T10:44:00.000Z","https://twitter.com/daoriya_botor/status/1461646608676712451","https://pbs.twimg.com/profile_images/1728342655946612736/jvQ1r6ST.jpg","In love with red: the colour, the club, the idea 🔴","2011-07-20T13:36:00.000Z","অসম","349","1064","50683","8886","https://twitter.com//daoriya_botor","aashirwad","@daoriya_botor","false",,,"true"
,,"1475025533108822016","https://pbs.twimg.com/media/FHhX5jQVkAEAKnX.jpg",,,,"false","false","3","https://twitter.com/srphookun","https://twitter.com/ParthaPratimsa","https://twitter.com/DiptimoyB",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","Our Jorhat Engineering College celebrates its Diamond 💎 Jubilee today and tomorrow ! What a Glorious Moment !                         [Pic Courtesy:H Kakoti] @srphookun @ParthaPratimsa @DiptimoyB","2021-12-26T08:47:00.000Z","https://twitter.com/signor_rk/status/1475025533108822016","https://pbs.twimg.com/profile_images/1602334479661428736/HPcWuNrQ.jpg","Certified PMP, a Construction Management Professional , Supporter of a Green World , Infrequent Social Worker !!!","2010-01-04T14:54:00.000Z","Assam","2881","4996","182526","12333","https://twitter.com//signor_rk","Ranjit Hemam","@signor_rk","true","nitter.net/signor_rk",,"true"
,,"1456244133425819660",,,,,"false","false","0","https://www.instagram.com/p/CV2tBUZv_72/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Bachelors","A bachelor's Deepawali 🎉 @ Silphukuri instagram.com/p/CV2tBUZv_72/…","2021-11-04T12:57:00.000Z","https://twitter.com/DhirajHeartfelt/status/1456244133425819660","https://pbs.twimg.com/profile_images/695039934873219076/W3q-BXt_.jpg","facebook.com/dhiraj.heartfe… 
instagram.com/dhirajheartfel…","2012-02-18T19:02:00.000Z","Guwahati","116","82","1","2441","https://twitter.com//DhirajHeartfelt","The Love Hitcher","@DhirajHeartfelt","false",,,"false"
