avatar,fullname,id,images/0,images/1,images/2,images/3,images/4,images/5,images/6,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,links/22,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1472410081207541760,https://pbs.twimg.com/media/FG8NJwKWYAY1sYw.jpg,,,,,,,False,False,3,https://twitter.com/search?q=%23Patna,https://twitter.com/search?q=%23gurudwara,https://twitter.com/search?q=%23patna_sahib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,panna gurudwara patnasahib local school trip,2021-12-19T03:34:00.000Z,https://twitter.com/Prem7484/status/1472410081207541760,https://pbs.twimg.com/profile_images/1623972644273143809/3l0ELn75.jpg,"I'm here for respect, not for attention.

Self-starter.

Sleepy boy with a busy life.",2021-11-06T13:18:00.000Z,"Bihar, India",3,83,664,24,https://twitter.com//Prem7484,Prem Singhaniya,@Prem7484,False,,,False
,,1471760986444951553,,,,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,best school life,2021-12-17T08:35:00.000Z,https://twitter.com/Goldye143/status/1471760986444951553,https://pbs.twimg.com/profile_images/1471690765118033923/gIR4l7QN.jpg,𝔊𝔬𝔩𝔡𝔶𝔢.143,2021-12-16T23:40:00.000Z,,1,11,7,6,https://twitter.com//Goldye143,Goldye Rajput,@Goldye143,False,,,False
,,1476776715057876992,,,,,,,,False,False,0,https://www.instagram.com/p/CYImKKTLQAMx1UAighzrTpOcpLfiba3CUVElKs0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,lastphototogetherin2021mewithmybestie arcade business college,2021-12-31T04:46:00.000Z,https://twitter.com/AnkitKr70282690/status/1476776715057876992,https://pbs.twimg.com/profile_images/1469977453812617216/GrcVsCzb.jpg,I am a student.,2020-08-03T17:34:00.000Z,"Patna, India",6,74,30,56,https://twitter.com//AnkitKr70282690,Ankit Kr. Singh,@AnkitKr70282690,False,,,False
,,1476768007288496131,,,,,,,,False,False,0,https://twitter.com/search?q=%23brotherforlife,https://twitter.com/search?q=%23mybrother,https://www.instagram.com/p/CYIiMuIvRvqwmGZIzrcbaMvjfmS3xLMrDm6SGs0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,brothersbrotherhood brotherforlife brother arcade business college,2021-12-31T04:11:00.000Z,https://twitter.com/AnkitKr70282690/status/1476768007288496131,https://pbs.twimg.com/profile_images/1469977453812617216/GrcVsCzb.jpg,I am a student.,2020-08-03T17:34:00.000Z,"Patna, India",6,74,30,56,https://twitter.com//AnkitKr70282690,Ankit Kr. Singh,@AnkitKr70282690,False,,,False
,,1475998379306110982,,,,,,,,False,False,0,https://www.instagram.com/p/CYDENl7B8K9/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,posted photo collegeshahpur story samastipur,2021-12-29T01:13:00.000Z,https://twitter.com/SANKIKOIRISONUK/status/1475998379306110982,https://pbs.twimg.com/profile_images/1445054294818889729/b8w4zKdV.jpg,AND COLLEGE SHAHPUR PATORY (12BHR BN NCC SAMASTIPUR) NCC CADETS,2021-10-04T15:52:00.000Z,"Patori, India",0,0,1,12,https://twitter.com//SANKIKOIRISONUK,SANKI KOIRI SONU KUSHWAHA,@SANKIKOIRISONUK,False,piped.video/channel/UCN9iOW5…,,False
,,1476767230037798916,,,,,,,,False,False,0,https://www.instagram.com/p/CYIh2B2Pc4byXmo8F7FoNSOoDh7ISU2vS9TDSU0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,arcade business college,2021-12-31T04:08:00.000Z,https://twitter.com/AnkitKr70282690/status/1476767230037798916,https://pbs.twimg.com/profile_images/1469977453812617216/GrcVsCzb.jpg,I am a student.,2020-08-03T17:34:00.000Z,"Patna, India",6,74,30,56,https://twitter.com//AnkitKr70282690,Ankit Kr. Singh,@AnkitKr70282690,False,,,False
,,1476770617680609283,,,,,,,,False,False,0,https://twitter.com/search?q=%23frindsforever,https://www.instagram.com/p/CYIjYumL0FsxJmssPdIVLCKSxJUY7k5V7n78CI0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,frindsforever arcade business college,2021-12-31T04:22:00.000Z,https://twitter.com/AnkitKr70282690/status/1476770617680609283,https://pbs.twimg.com/profile_images/1469977453812617216/GrcVsCzb.jpg,I am a student.,2020-08-03T17:34:00.000Z,"Patna, India",6,74,30,56,https://twitter.com//AnkitKr70282690,Ankit Kr. Singh,@AnkitKr70282690,False,,,False
,,1476207592426795009,,,,,,,,False,False,75,https://twitter.com/jsaideepak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,College,impact writing incredible flying delhi panna reading india chart flight journey one girl must college student casually glancing pages reading,2021-12-29T15:04:00.000Z,https://twitter.com/aarkey12/status/1476207592426795009,https://pbs.twimg.com/profile_images/1395028412348067844/lSLSJWvx.jpg,"Sanatani by Dharma, Bharatiya by Culture, Management System Consultant by Profession",2010-10-16T10:26:00.000Z,Chennai,161,386,23869,2731,https://twitter.com//aarkey12,Kumar Rajamani,@aarkey12,False,,,False
,,1475220411633725440,,,,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,College,yuka shakti physical training center panna college panna,2021-12-26T21:42:00.000Z,https://twitter.com/Shubham50301073/status/1475220411633725440,https://pbs.twimg.com/profile_images/1473540255181512712/vl_Z0CuZ.jpg,,2021-12-17T22:39:00.000Z,,1,7,8,18,https://twitter.com//Shubham50301073,Shubham Kumar,@Shubham50301073,False,,,False
,,1474650633118445571,,,,,,,,False,False,0,https://twitter.com/search?q=%23marrychristmas,https://twitter.com/search?q=%23merrychristmas2021,https://www.instagram.com/p/CX5fU9XMqjV/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,marrychristmas merrychristmas2021 national business college panna,2021-12-25T07:58:00.000Z,https://twitter.com/Nationalbusin15/status/1474650633118445571,https://pbs.twimg.com/profile_images/1263768800073113604/lynG_64k.jpg,"NBC is a college that provides BCA, BBA, BLISc,BJMC in minimum fee structure with a skilled faculty member. We use a tagline #A promise of knowledge and marks.",2020-05-22T09:47:00.000Z,"R. K. Plaza Nala Road, Patna",30,7,57,159,https://twitter.com//Nationalbusin15,National Business College,@Nationalbusin15,False,nbcpatna.com/,,False
,,1474054773238165505,,,,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,College,location bear theoshphical society annie best road pop panna college ashok warpath panna ward,2021-12-23T16:30:00.000Z,https://twitter.com/adityasinha19/status/1474054773238165505,https://pbs.twimg.com/profile_images/1712032223871000576/4_f7WgcF.jpg,IT professional,2010-02-23T12:51:00.000Z,"Pune, India",43,760,2527,409,https://twitter.com//adityasinha19,Aditya Sinha,@adityasinha19,False,,,False
,,1475462277889290241,https://pbs.twimg.com/media/FHnlHDfVQAEJh9k.jpg,,,,,,,False,False,20,https://twitter.com/search?q=%23UniversityGames,https://twitter.com/search?q=%23InterCollege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,College,science college panna university universitygames intercollege,2021-12-27T13:43:00.000Z,https://twitter.com/KarateZabir/status/1475462277889290241,https://pbs.twimg.com/profile_images/1649090930434273280/qYn7DnG1.jpg,"@AIUindia Champion-2023 |South Asian Medalist-2017 |Honour By Bihar Govt -2018,21,22 &23 |National Medalist-2017&19 |PC Annual Sports Sect-2023 |@MSOBihar GS",2016-06-06T06:47:00.000Z,"Patna, India",5695,505,41947,3006,https://twitter.com//KarateZabir,MD ZABIR ANSARI,@KarateZabir,False,piped.video/channel/UCS5UIn-…,,False
,,1473864400100487169,https://pbs.twimg.com/media/FHQ32qUUUAEXKmV.jpg,,,,,,,False,False,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,College,inter college athletic 2021 organised panna university 100m sprinter3rd place1215 sec,2021-12-23T03:53:00.000Z,https://twitter.com/KarateZabir/status/1473864400100487169,https://pbs.twimg.com/profile_images/1649090930434273280/qYn7DnG1.jpg,"@AIUindia Champion-2023 |South Asian Medalist-2017 |Honour By Bihar Govt -2018,21,22 &23 |National Medalist-2017&19 |PC Annual Sports Sect-2023 |@MSOBihar GS",2016-06-06T06:47:00.000Z,"Patna, India",5695,505,41947,3006,https://twitter.com//KarateZabir,MD ZABIR ANSARI,@KarateZabir,False,piped.video/channel/UCS5UIn-…,,False
,,1396376665081540608,,,,,,,,False,False,5,https://twitter.com/search?q=%23waiveofffinalyearPGexams,https://twitter.com/search?q=%23WaiveOffMDMSDNBExams,https://twitter.com/PMOIndia,https://twitter.com/drharshvardhan,https://twitter.com/DrHVoffice,https://twitter.com/AshwiniKChoubey,https://twitter.com/NMC_IND,https://twitter.com/profplal,https://twitter.com/FordaIndia,https://twitter.com/IMAIndiaOrg,https://twitter.com/NMOBharat,https://twitter.com/MoHFW_INDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,Post Graduate,kindly waive final year mdmspg diploma dna postgraduate exams across india waiveofffinalyearpgexams waiveoffmdmsdnbexams,2021-05-23T08:05:00.000Z,https://twitter.com/Anandrazz09/status/1396376665081540608,https://pbs.twimg.com/profile_images/1259322857643008000/pZnRREn3.jpg,"MBBS
MD
PMCH",2011-04-24T06:20:00.000Z,"Patna, India",39,123,191,331,https://twitter.com//Anandrazz09,Dr Anand Raj,@Anandrazz09,False,,,False
