avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,links/22,links/23,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
https://pbs.twimg.com/profile_images/707410245350330371/pkihIDDC.jpg,वीरेन्द्र शर्मा,1399914316401307649,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,University,pandemic time pappu university,2021-06-02T02:22:00.000Z,https://twitter.com/Virender3032/status/1399914316401307649,https://pbs.twimg.com/profile_images/707410245350330371/pkihIDDC.jpg,,2012-11-28T12:34:00.000Z,Shimla,91,712,7337,4592,https://twitter.com//Virender3032,वीरेन्द्र शर्मा,@Virender3032,False,,@Virender3032,False
https://pbs.twimg.com/profile_images/1733476577693077504/zQx6W6eO.jpg,सुभाष पंडित,1366641109598806017,,,,,False,False,6,https://twitter.com/search?q=%23WhereisCUHP,https://twitter.com/search?q=%23रजिस्ट्रार_हटाओ_CUHP_बचाओ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,University,future joke need rights need basic facilities university campus whereiscuhp,2021-03-02T06:46:00.000Z,https://twitter.com/its_subhash00/status/1366641109598806017,https://pbs.twimg.com/profile_images/1733476577693077504/zQx6W6eO.jpg,"@BJYMinHP शिमला ग्रामीण मंडल उपाध्यक्ष | पूर्व प्रांत कार्यालय व्यवस्था प्रमुख @abvphp

 @RSSorg @abvpvoice @BJP4india",2018-10-14T07:56:00.000Z,भारत,352,54,36115,13890,https://twitter.com//its_subhash00,सुभाष पंडित,@its_subhash00,False,bjp.org,@its_subhash00,False
https://pbs.twimg.com/profile_images/1733476577693077504/zQx6W6eO.jpg,सुभाष पंडित,1366641059720138752,,,,,False,False,8,https://twitter.com/search?q=%23WhereisCUHP,https://twitter.com/search?q=%23रजिस्ट्रार_हटाओ_CUHP_बचाओ,https://twitter.com/vishalnehriahp,https://twitter.com/PMOIndia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,University,cameras media students computer labs sitting arrangement research scholars library canteen playground parking campus say studying central university whereiscuhp,2021-03-02T06:46:00.000Z,https://twitter.com/its_subhash00/status/1366641059720138752,https://pbs.twimg.com/profile_images/1733476577693077504/zQx6W6eO.jpg,"@BJYMinHP शिमला ग्रामीण मंडल उपाध्यक्ष | पूर्व प्रांत कार्यालय व्यवस्था प्रमुख @abvphp

 @RSSorg @abvpvoice @BJP4india",2018-10-14T07:56:00.000Z,भारत,352,54,36115,13890,https://twitter.com//its_subhash00,सुभाष पंडित,@its_subhash00,False,bjp.org,@its_subhash00,False
https://pbs.twimg.com/profile_images/1535911627484065792/SO9PjZ-f.jpg,Ashwani Sharma,1355489746437328900,,,,,False,False,1,https://www.outlookindia.com/website/story/india-news-ed-attaches-rs-194cr-assets-of-private-university-owner-over-sale-of-fake-degrees/372700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,attaches 194cr assets private university owner sale fake degrees,2021-01-30T12:15:00.000Z,https://twitter.com/ashwanis1208/status/1355489746437328900,https://pbs.twimg.com/profile_images/1535911627484065792/SO9PjZ-f.jpg,"Independent Journalist/Field Reporter/ Writer.Previously with The Indian Express@HP,Haryana,Chhattisgarh,
J&K and Chandigarh",2009-07-26T08:10:00.000Z,"Shimla, India",1389,260,3263,1828,https://twitter.com//ashwanis1208,Ashwani Sharma,@ashwanis1208,False,outlookindia.com/author/ashw…,@ashwanis1208,False
https://pbs.twimg.com/profile_images/786213596254576640/EGiLf_a-.jpg,tikender panwar,1345907623858556928,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,University,sudden surge cases availability oxford university vaccine insufficient could deployed clinical trial mode,2021-01-04T01:39:00.000Z,https://twitter.com/tikender/status/1345907623858556928,https://pbs.twimg.com/profile_images/786213596254576640/EGiLf_a-.jpg,,2009-07-16T01:00:00.000Z,,10304,11149,2166,7338,https://twitter.com//tikender,tikender panwar,@tikender,False,tikender.com,@tikender,False
https://pbs.twimg.com/profile_images/786213596254576640/EGiLf_a-.jpg,tikender panwar,1326360895665045504,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,well sir thats important qualification keeping apart good vics private universities questioned qualification status bare minimum years period professor,2020-11-11T03:07:00.000Z,https://twitter.com/tikender/status/1326360895665045504,https://pbs.twimg.com/profile_images/786213596254576640/EGiLf_a-.jpg,,2009-07-16T01:00:00.000Z,,10304,11149,2166,7338,https://twitter.com//tikender,tikender panwar,@tikender,False,tikender.com,@tikender,False
,,1432718889687863308,https://pbs.twimg.com/media/E-IKEDkWYA8oB4l.jpg,,,,False,False,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,college,able college membership drive sep sep 2021 join hands rebuild nation,2021-08-31T14:56:00.000Z,https://twitter.com/its_subhash00/status/1432718889687863308,https://pbs.twimg.com/profile_images/1733476577693077504/zQx6W6eO.jpg,"@BJYMinHP शिमला ग्रामीण मंडल उपाध्यक्ष | पूर्व प्रांत कार्यालय व्यवस्था प्रमुख @abvphp

 @RSSorg @abvpvoice @BJP4india",2018-10-14T07:56:00.000Z,भारत,352,54,36115,13890,https://twitter.com//its_subhash00,सुभाष पंडित,@its_subhash00,False,bjp.org,,False
https://pbs.twimg.com/profile_images/707410245350330371/pkihIDDC.jpg,वीरेन्द्र शर्मा,1398267515524968451,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,pappu school kaya,2021-05-28T13:18:00.000Z,https://twitter.com/Virender3032/status/1398267515524968451,https://pbs.twimg.com/profile_images/707410245350330371/pkihIDDC.jpg,,2012-11-28T12:34:00.000Z,Shimla,91,712,7337,4592,https://twitter.com//Virender3032,वीरेन्द्र शर्मा,@Virender3032,False,,@Virender3032,False
https://pbs.twimg.com/profile_images/556355330/propertywala_icon_64_bigger_1_.png,PropertyWala.com,1390649867899445249,,,,,False,False,0,https://twitter.com/search?q=%232BHK,https://twitter.com/search?q=%23Flat,https://twitter.com/search?q=%23ForSale,https://twitter.com/search?q=%23NewShimla,https://twitter.com/search?q=%23Shimla,https://twitter.com/search?q=%23Apartment,https://twitter.com/search?q=%23Residential,https://twitter.com/search?q=%23Property,http://prpt.in/P40533250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,bok beautiful flat forsake sec newshimla near day school new shilla apartment residential property prptinp40533250,2021-05-07T12:49:00.000Z,https://twitter.com/propertiesindia/status/1390649867899445249,https://pbs.twimg.com/profile_images/556355330/propertywala_icon_64_bigger_1_.png,India's Premium Real Estate Network,2009-11-07T11:03:00.000Z,India,6142,23,0,2396175,https://twitter.com//propertiesindia,PropertyWala.com,@propertiesindia,False,propertywala.com,@propertiesindia,False
,,1425457812319051781,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,School,hame school kya coda school and home 2019 batch student,2021-08-11T14:03:00.000Z,https://twitter.com/jahnviverma35/status/1425457812319051781,https://pbs.twimg.com/profile_images/1726284792998797312/2fnByCSM.jpg,MEDICO💉💊,2020-12-04T08:11:00.000Z,"Shimla, India",119,107,1746,120,https://twitter.com//jahnviverma35,Jahnvi Verma,@jahnviverma35,False,pin.it/7pz0Npu,,False
,,1308692755950915590,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,phd,good follow congratulations successfully defending pod thesis feel happy pod synopsis passed supervision wonderful students twitter,2020-09-23T09:00:00.000Z,https://twitter.com/ManMohini2/status/1308692755950915590,https://pbs.twimg.com/profile_images/1703770581064105984/UaNz2XlS.jpg,"Professor (retd) Centre for Indo-Pacific Studies, SIS @JNU_official_5 Retweets are not endorsements",2017-10-25T16:52:00.000Z,Delhi,897,709,14020,9141,https://twitter.com//ManMohini2,Man Mohini Kaul( Muni),@ManMohini2,False,,,False
,,1302807510579965952,,,,,True,False,7,,,,,,,,,,,,,,,,,,,,,,,,,,Amitabh Mattoo,,,,,https://twitter.com/PushpeshPant,https://theprint.in/india/ayodhya-museum-library-to-be-themed-on-awadh-culture-says-ex-jnu-prof-who-will-curate-them/496773/,,,,,,,The one and only @PushpeshPant: who taught us more about living and learning than life itself! No better person to curate a museum to celebrate Awadh! theprint.in/india/ayodhya-mu…,2020-09-06T17:32:00.000Z,https://twitter.com/amitabhmattoo/status/1302660904111144961,@amitabhmattoo,0,0,1,phd,excellent choice known pushes years days pod scholars spare house later colleagues sis one brightest persons met,2020-09-07T03:14:00.000Z,https://twitter.com/ManMohini2/status/1302807510579965952,https://pbs.twimg.com/profile_images/1703770581064105984/UaNz2XlS.jpg,"Professor (retd) Centre for Indo-Pacific Studies, SIS @JNU_official_5 Retweets are not endorsements",2017-10-25T16:52:00.000Z,Delhi,897,709,14020,9141,https://twitter.com//ManMohini2,Man Mohini Kaul( Muni),@ManMohini2,False,,,True
,,1262804886812594176,,,,,False,False,7,https://twitter.com/Ravindr86263196,https://twitter.com/praiitr,https://twitter.com/Pooja43455048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,phd,thank pod supervisors prof rksinha sir sir proven sir mentor pooja mam words encouragement blessings guidance constant support,2020-05-19T17:58:00.000Z,https://twitter.com/anupmathakur92/status/1262804886812594176,https://pbs.twimg.com/profile_images/1643468084701806592/0hiAxSWw.jpg,"Postdoctoral Researcher @IUPUI, USA |
Early Career Research Fellow @IITGn Gandhinagar | Science-kissed Researcher |
Woman of steel & sunshine",2016-11-03T11:17:00.000Z,"Indianapolis, IN USA",4430,4989,6586,2865,https://twitter.com//anupmathakur92,Dr. Anupma Thakur 🇮🇳,@anupmathakur92,False,linktr.ee/anupmathakur,,False
,,1311890593132363776,,,,,False,False,1,https://twitter.com/RajeshJha_GGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,phd,pal request tell year programme start supervised many many pod phil students worked south pacific say indopacific,2020-10-02T04:47:00.000Z,https://twitter.com/ManMohini2/status/1311890593132363776,https://pbs.twimg.com/profile_images/1703770581064105984/UaNz2XlS.jpg,"Professor (retd) Centre for Indo-Pacific Studies, SIS @JNU_official_5 Retweets are not endorsements",2017-10-25T16:52:00.000Z,Delhi,897,709,14020,9141,https://twitter.com//ManMohini2,Man Mohini Kaul( Muni),@ManMohini2,False,,,False
,,1280047250773704706,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,rahul research subjectsand earn pod,2020-07-06T07:53:00.000Z,https://twitter.com/akb2054/status/1280047250773704706,https://abs.twimg.com/sticky/default_profile_images/default_profile.png,,2012-09-08T16:56:00.000Z,,10,126,2668,12903,https://twitter.com//akb2054,ashok bhardwaj,@akb2054,False,,,False
,,1196663899791089664,,,,,False,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,phd,गजब pod,2019-11-19T05:38:00.000Z,https://twitter.com/iChetanGuleria/status/1196663899791089664,https://pbs.twimg.com/profile_images/1380697586110058498/P_Ry5RfB.jpg,"Social Activist | Ex.Mandi Vibhag Organising Secretary, ABVP |

Zila Parishad Member Zila-Mandi (H.P)",2016-11-20T09:53:00.000Z,"Shimla, India",2062,1379,39769,19783,https://twitter.com//iChetanGuleria,Chetan Guleria,@iChetanGuleria,False,,,False
,,1220247493306392576,,,,,False,False,19,https://twitter.com/search?q=%23IndianArmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,phd,गजब pod indianarmy,2020-01-23T07:30:00.000Z,https://twitter.com/iChetanGuleria/status/1220247493306392576,https://pbs.twimg.com/profile_images/1380697586110058498/P_Ry5RfB.jpg,"Social Activist | Ex.Mandi Vibhag Organising Secretary, ABVP |

Zila Parishad Member Zila-Mandi (H.P)",2016-11-20T09:53:00.000Z,"Shimla, India",2062,1379,39769,19783,https://twitter.com//iChetanGuleria,Chetan Guleria,@iChetanGuleria,False,,,False
,,1434043423686725636,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,educated literate pod literate necessarily educated,2021-09-04T06:39:00.000Z,https://twitter.com/_Nsquare/status/1434043423686725636,https://pbs.twimg.com/profile_images/1727185706421014528/RZisZojN.jpg,"We are atoms in the Universe.
The market doesn't care about you. Hell, the market doesn't even know you. 
Sujanian || IITD.
#trading #entrepreneurship #edtech",2009-08-24T12:06:00.000Z,Himachal Pradesh,217,220,644,1921,https://twitter.com//_Nsquare,Negi Nitin,@_Nsquare,False,,,False
,,1265989211896889346,https://pbs.twimg.com/media/EZGubtxXQAEzSSL.jpg,,,,True,False,41,https://twitter.com/Ravindr86263196,https://twitter.com/praiitr,https://twitter.com/Pooja43455048,https://twitter.com/CSIR_CSIO,https://twitter.com/AcSIR_India,https://twitter.com/ProfSangwan,,,,,,,,,,,,,,,,,,,,Anton Paar India,https://pbs.twimg.com/media/EZGubtxXQAEzSSL.jpg,,,,https://twitter.com/anupmathakur92,,,,,,,,We congratulate @anupmathakur92 for winning the Anton Paar India Synthesis Award. We are sure her research will be immensely beneficial for the Indian community. It was a pleasure interacting with all and learning the new arena of innovation in research. We wish you all the best!,2020-05-28T12:34:00.000Z,https://twitter.com/AntonPaarIndia/status/1265984808548732928,@AntonPaarIndia,1,5,3,phd,thankyou anton pair india family thank pod supervisors prof rksinha sir proven sir mentor pooja mam words encouragement blessings constant guidance support,2020-05-28T12:52:00.000Z,https://twitter.com/anupmathakur92/status/1265989211896889346,https://pbs.twimg.com/profile_images/1643468084701806592/0hiAxSWw.jpg,"Postdoctoral Researcher @IUPUI, USA |
Early Career Research Fellow @IITGn Gandhinagar | Science-kissed Researcher |
Woman of steel & sunshine",2016-11-03T11:17:00.000Z,"Indianapolis, IN USA",4430,4989,6586,2865,https://twitter.com//anupmathakur92,Dr. Anupma Thakur 🇮🇳,@anupmathakur92,False,linktr.ee/anupmathakur,,False
,,1404003782560677889,,,,,False,False,0,https://twitter.com/search?q=%23UPSC_PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,exams,risky give exam situation upscpostponeese2021,2021-06-13T09:12:00.000Z,https://twitter.com/JatinKanwar1/status/1404003782560677889,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402992884018601997,https://pbs.twimg.com/media/E3huh5wVkAIefNE.jpg,https://pbs.twimg.com/media/E3hujTrVcAwO3Jg.jpg,https://pbs.twimg.com/media/E3huksSVkAMLyhd.jpg,,False,False,20,https://twitter.com/sudhirhp,https://twitter.com/SanjaySDutt,https://twitter.com/AshaKumariINC,https://twitter.com/KSRathoreINC,https://twitter.com/Neerajkundan,https://twitter.com/gauravtushir09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,exams,vaccine vaccine exam,2021-06-10T14:15:00.000Z,https://twitter.com/razat_rana/status/1402992884018601997,https://pbs.twimg.com/profile_images/1570793927535624196/CpLv3Xbx.jpg,"●State Secretary @NSUI HP

Co incharge District Solan @NSUI HP   
●Former Media incharge @NSUI 
    ●M.Phil Chemistry Himachal Pradesh University Shimla 171005",2018-03-20T11:49:00.000Z,Shimla / kangra H.P,551,663,2793,1487,https://twitter.com//razat_rana,रजत सिंह राणा,@razat_rana,False,,,False
,,1402882046930739203,,,,,False,False,1,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,exams,postponeese2021 every exam rescheduled ese 2021 postpone ese 2021,2021-06-10T06:55:00.000Z,https://twitter.com/JatinKanwar1/status/1402882046930739203,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402870701770481664,,,,,True,False,1,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,Ram sir (Ex IES),,,,,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,"5 hrs in a close room ...
कितना भी सेफ़्टी रख लो !! 
Risk तो है बाबा !! 
#PostponeESE2021",2021-06-10T06:08:00.000Z,https://twitter.com/IESramteerath/status/1402870251511894016,@IESramteerath,2,0,4,exams,postponeese2021 value life value exam,2021-06-10T06:10:00.000Z,https://twitter.com/JatinKanwar1/status/1402870701770481664,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402873985264541701,,,,,False,False,9,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,20,exams,ups salon like exam pele vaccine ensure ups ese salon lie scheme chiii postponeese2021,2021-06-10T06:23:00.000Z,https://twitter.com/JatinKanwar1/status/1402873985264541701,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402862848640897028,,,,,True,False,0,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,Ram sir (Ex IES),,,,,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,"VACCINATION BEFORE EXAMINATION 
#PostponeESE2021",2021-06-10T05:28:00.000Z,https://twitter.com/IESramteerath/status/1402860202441904132,@IESramteerath,0,0,1,exams,postponeese2021 vaccination exam,2021-06-10T05:39:00.000Z,https://twitter.com/JatinKanwar1/status/1402862848640897028,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402861112924667906,,,,,True,False,3,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,Ram sir (Ex IES),,,,,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,"VACCINATION BEFORE EXAMINATION 
#PostponeESE2021",2021-06-10T05:28:00.000Z,https://twitter.com/IESramteerath/status/1402860202441904132,@IESramteerath,3,0,7,exams,postponeese2021 exam koi hang kiss kiss ano whoa has time change same borne liyepostpone ese 2021,2021-06-10T05:32:00.000Z,https://twitter.com/JatinKanwar1/status/1402861112924667906,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402858494173224960,,,,,True,False,1,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,,,,,,,,,,,,,,,,,,Ram sir (Ex IES),,,,,https://twitter.com/search?q=%23PostponeESE2021,,,,,,,,"Exams se hum darte nahi hai, sabka reason genuine hai. Wo time kaun wapas dega jo humne corona mein kho diya.
#PostponeESE2021",2021-06-10T05:17:00.000Z,https://twitter.com/IESramteerath/status/1402857477041909760,@IESramteerath,3,0,14,exams,baht logo suffer kia couid mein risk rajah pasha mein impact pda please postpone ese 2021 taani students physically mentally fit sake exam ache sake postponeese2021,2021-06-10T05:21:00.000Z,https://twitter.com/JatinKanwar1/status/1402858494173224960,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1402856043932110851,,,,,False,False,1,https://twitter.com/search?q=%23PostponeESE2021,https://twitter.com/PMOIndia,https://twitter.com/DrRPNishank,https://twitter.com/aajtak,https://twitter.com/ndtv,https://twitter.com/mint,https://twitter.com/DoPTGoI,https://twitter.com/ArvindKejriwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,8,exams,postponeese2021 ups postponed ups eseexam scheduled with july please consider requests,2021-06-10T05:11:00.000Z,https://twitter.com/JatinKanwar1/status/1402856043932110851,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
,,1417732245075365891,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,tum sat kya far hai kosher boys dedicated song rum anjali college girls,2021-07-21T06:24:00.000Z,https://twitter.com/SharmaS67479876/status/1417732245075365891,https://pbs.twimg.com/profile_images/1409107620359671816/SZNukkv0.jpg,"Meme Lover❤️
आओ कभी हवेली पे!
❤️पहाड़ी ❤️",2021-06-03T01:16:00.000Z,"Shimla, India",4,3,17,67,https://twitter.com//SharmaS67479876,Piyush Sharma,@SharmaS67479876,False,,,False
,,1402848134699515912,,,,,False,False,5,https://twitter.com/search?q=%23PostponeESE2021,https://twitter.com/PMOIndia,https://twitter.com/DrRPNishank,https://twitter.com/aajtak,https://twitter.com/narendramodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,25,exams,postponeese2021 please postpone exam safer datesmental health plays important role appear exam,2021-06-10T04:40:00.000Z,https://twitter.com/JatinKanwar1/status/1402848134699515912,https://pbs.twimg.com/profile_images/1131529646590181376/NZMaYe-O.jpg,,2019-05-23T11:56:00.000Z,"Seoni, India",44,87,39,1045,https://twitter.com//JatinKanwar1,Jatin Kanwar,@JatinKanwar1,False,,,False
https://pbs.twimg.com/profile_images/786213596254576640/EGiLf_a-.jpg,tikender panwar,1318548620455661569,,,,,False,False,1,https://www.newsclick.in/Newspaper-Ads-Are-Tutorials-Overtaking-Navaratra-Sales-in-Festive-Season,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,millions flowing imparting training medical engineering competitive exams become one flourishing lucrative businesses india past decades,2020-10-20T13:44:00.000Z,https://twitter.com/tikender/status/1318548620455661569,https://pbs.twimg.com/profile_images/786213596254576640/EGiLf_a-.jpg,,2009-07-16T01:00:00.000Z,,10304,11149,2166,7338,https://twitter.com//tikender,tikender panwar,@tikender,False,tikender.com,@tikender,False
,,1412722997358579715,,,,,False,False,20,https://twitter.com/RahulGandhi,https://twitter.com/Neerajkundan,https://twitter.com/gauravtushir09,https://twitter.com/ChhatterN,https://twitter.com/NSUIHimachal,https://twitter.com/NIGAMBHANDARI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,18,college,congratulations everyone safety students still priority vaccinate first open colleges India,2021-07-07T10:39:00.000Z,https://twitter.com/BattYaseen/status/1412722997358579715,https://pbs.twimg.com/profile_images/1520646321895469058/4maGwPW2.jpg,"General Secretary
NSUI Himachal Pradesh 
#HPUStudent. 
#Jaihind .Jai NSUI.",2016-11-26T19:29:00.000Z,"Chamba,Himachal Pradesh,india",168,197,1297,174,https://twitter.com//BattYaseen,Yaseen Batt,@BattYaseen,False,,,False
,,1393449426870411264,https://pbs.twimg.com/media/E1aG3mLVEAI9yun.jpg,,,,False,False,17,https://twitter.com/search?q=%23IDL2021,https://forms.gle/yq55ySzg6sfjajNF8,https://twitter.com/IEEEPhotonics,https://twitter.com/IEEEorg,https://twitter.com/IEEEWIE,https://twitter.com/search?q=%23womenempowerment,https://twitter.com/search?q=%23womenintech,https://twitter.com/search?q=%23sciencecommunication,https://twitter.com/search?q=%23technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,college,part idl2021 celebrations absolute pleasure deliver talk ieve photonic chapter mandala college engineering linkformsgleyq55yszg6sfjajnf8 womenempowerment womenintech sciencecommunication technology,2021-05-15T06:13:00.000Z,https://twitter.com/anupmathakur92/status/1393449426870411264,https://pbs.twimg.com/profile_images/1643468084701806592/0hiAxSWw.jpg,"Postdoctoral Researcher @IUPUI, USA |
Early Career Research Fellow @IITGn Gandhinagar | Science-kissed Researcher |
Woman of steel & sunshine",2016-11-03T11:17:00.000Z,"Indianapolis, IN USA",4430,4989,6586,2865,https://twitter.com//anupmathakur92,Dr. Anupma Thakur 🇮🇳,@anupmathakur92,False,linktr.ee/anupmathakur,,False
,,1393144517004447744,https://pbs.twimg.com/media/E1VxjJXVIAAD0SM.jpg,,,,False,False,21,http://bit.ly/pes_talk,https://twitter.com/search?q=%23cleanenergy,https://twitter.com/search?q=%23hydrogen,https://twitter.com/search?q=%23GreenHydrogen,https://twitter.com/IEEEorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,college,delighted deliver talk ieve yes sec ladies sec college engineering door distinguished lecturer program register bitlypestalk looking forward interactive deliberate session cleanenergy hydrogen greenhydrogen,2021-05-14T10:01:00.000Z,https://twitter.com/anupmathakur92/status/1393144517004447744,https://pbs.twimg.com/profile_images/1643468084701806592/0hiAxSWw.jpg,"Postdoctoral Researcher @IUPUI, USA |
Early Career Research Fellow @IITGn Gandhinagar | Science-kissed Researcher |
Woman of steel & sunshine",2016-11-03T11:17:00.000Z,"Indianapolis, IN USA",4430,4989,6586,2865,https://twitter.com//anupmathakur92,Dr. Anupma Thakur 🇮🇳,@anupmathakur92,False,linktr.ee/anupmathakur,,False
,,1390228586917883904,https://pbs.twimg.com/media/E0sVhzEVcAA60-Z.jpg,,,,False,False,3,https://twitter.com/search?q=%23FieldOutreachBureauShimla,https://twitter.com/search?q=%23HP,https://twitter.com/dprhp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,college,fieldoutreachbureaushimla support directorate higher education today organised seminar couid vaccination appropriate behaviour 100 participants various colleges took part seminar,2021-05-06T08:54:00.000Z,https://twitter.com/anildutt_iis/status/1390228586917883904,https://pbs.twimg.com/profile_images/1244995822950871040/V9vBq8dg.jpg,Civil Servant by profession & artist by heart... my words here are my personal beliefs सनद रहे....,2020-03-31T14:30:00.000Z,"Shimla, India",215,448,691,2172,https://twitter.com//anildutt_iis,anil dutt sharma,@anildutt_iis,False,,,False
